length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_colon,nb_comma,nb_semicolumn,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_extCSS,login_form,popup_window,empty_title,domain_in_title,domain_with_copyright,status
28,20,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.071428571,0.1,0,0,0,0,2,0,0,2,0,7,7,0,9,9,0,8,8,0,0,0,0,0,1,2,1,0,0,0,1,0,1
29,11,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,7,7,9,9,7,9,8,7,9,0,1,0,0,0,0,0,0,0,1,1,0,0
63,22,0,1,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,8,1,2,3,2,15,15,8,5.75,9,4.666666667,2,0,0,0,0,0,0,0,0,0,1,1,1
30,22,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,3,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,1,0,0,0,1,1,0
64,39,0,5,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.015625,0.025641026,0,0,0,0,3,0,1,10,1,1,1,2,9,9,7,4.4,5,3.5,3,0,0,0,0,0,1,0,0,0,1,1,1
56,16,0,2,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,2,2,2,9,9,9,5.428571429,5.5,5.4,0,1,0,0,0,0,0,0,0,0,0,1,0
50,19,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,6,3,3,3,3,11,11,8,5.666666667,7,5,2,0,0,0,0,0,8,0,0,0,1,0,1
41,13,0,3,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0.170731707,0,0,0,0,0,3,0,0,6,3,3,3,3,6,5,6,4.166666667,4,4.25,0,0,0,0,0,0,0,0,0,1,1,1,0
119,12,1,4,2,0,0,0,0,0,0,0,8,1,0,0,0,1,2,0,0,1,0.218487395,0.25,0,1,0,0,3,1,0,10,8,1,8,1,40,8,40,9.7,8,9.888888889,0,0,0,1,0,0,3,0,0,0,1,1,1
41,20,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,3,3,12,12,8,6.5,7.5,5.5,0,0,0,0,0,0,0,0,0,0,1,1,0
47,20,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,9,16,9,16,16,9,11.33333333,16,9,0,0,0,0,0,0,0,0,0,0,1,1,1
33,16,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,2,3,9,9,4,4.5,5.5,3.5,0,1,0,0,0,0,0,0,0,0,1,1,0
44,28,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,2,6,2,17,17,5,7.5,11.5,3.5,0,0,0,0,0,0,0,1,0,0,1,1,1
50,15,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0.12,0,0,0,0,0,3,0,0,6,3,3,3,4,7,7,7,5.666666667,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0
203,18,0,8,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,32,2,2,12,2,12,12,10,4.96875,12,4.741935484,0,0,0,0,0,0,1,0,0,0,1,1,1
40,14,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,8,10,8,10,10,9,9,10,8.5,0,0,0,0,0,0,0,0,0,0,1,1,0
64,23,1,2,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.140625,0,0,0,0,0,2,0,0,7,1,3,4,3,15,8,15,6.571428571,5.666666667,7.25,1,0,0,0,0,0,0,0,0,0,1,1,1
27,18,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,42,0,5,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.058823529,0.095238095,0,0,0,0,3,0,1,10,3,1,1,2,9,9,7,4.8,5.5,3.75,3,0,0,0,0,0,1,0,0,0,1,1,1
38,18,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,3,3,5,10,10,5,5.75,6.5,5,0,0,0,0,0,0,1,0,0,0,0,1,0
152,24,1,4,4,0,1,0,2,1,0,0,12,2,0,0,0,1,1,1,1,1,0.125,0,0,1,0,0,3,0,0,19,6,2,2,2,32,13,32,6.315789474,6,6.375,4,0,0,1,0,0,0,0,0,0,1,0,1
23,15,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,3,3,2,2,0,3,3,0,2.666666667,2.666666667,0,0,0,0,0,0,0,2,1,0,0,0,0,0
54,36,0,2,3,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,1,3,3,8,8,8,8,6,5.6,8,0,1,0,0,0,0,1,0,0,0,1,1,1
57,12,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,7,3,3,3,3,11,4,11,5.714285714,3.5,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0
79,28,1,4,1,0,0,0,1,0,0,0,4,1,4,0,0,0,1,0,0,0,0.265822785,0,0,1,1,0,3,1,0,8,5,1,2,1,27,9,27,7.625,5.5,9.75,0,0,0,0,0,0,0,1,0,0,1,1,1
70,19,0,3,0,0,0,0,0,0,0,3,4,1,0,0,3,0,0,0,0,1,0.085714286,0,0,0,0,0,3,0,0,8,2,2,7,2,10,7,10,6.5,7,6.333333333,0,0,0,0,0,0,0,0,0,1,1,1,0
40,31,1,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.25,0.322580645,0,0,0,0,3,0,1,4,1,1,1,0,14,14,0,6,6,0,0,0,0,0,0,0,1,0,0,0,1,1,1
52,16,0,2,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,2,2,4,9,9,8,5.833333333,5.5,6,0,1,0,0,0,0,0,0,0,0,0,1,0
28,10,1,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.25,0.7,0,1,1,1,3,0,0,10,0,1,1,1,5,2,5,2.3,1.75,2.666666667,1,0,0,0,0,2,8,0,0,0,1,1,1
35,14,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,4,3,3,3,4,8,6,8,5.25,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
44,29,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.045454545,0.068965517,0,0,0,0,3,0,0,4,1,2,6,2,18,18,4,7.5,12,3,1,0,0,0,0,0,0,0,0,0,0,0,1
89,15,0,2,7,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,1,0.112359551,0,0,0,0,0,2,0,1,13,5,2,3,2,11,7,11,5,5,5,0,0,0,0,0,0,1,1,0,0,0,1,0
129,54,1,5,1,0,1,2,3,2,0,0,5,1,0,0,0,1,1,0,0,1,0.093023256,0,0,0,1,0,3,1,0,13,9,2,3,2,17,13,17,7.846153846,7.5,8.142857143,0,0,0,0,0,0,0,0,0,0,1,1,1
33,12,1,2,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0.212121212,0,0,0,0,0,2,0,0,4,5,3,3,5,7,4,7,4.75,3.5,6,0,1,0,0,0,0,4,0,0,0,0,0,0
124,46,1,5,0,0,1,2,3,2,0,0,5,1,0,0,0,1,1,0,0,0,0.225806452,0,0,0,1,0,3,0,0,13,6,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,0,0,0,0,1,1,1
33,11,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,7,7,13,13,7,13,10,7,13,0,1,0,0,0,0,0,0,0,1,1,0,0
47,13,0,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,6,0,3,9,3,9,9,6,5.166666667,9,4.4,0,0,0,0,0,0,1,0,0,0,1,0,1
41,32,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,9,9,0,18,18,0,13.5,13.5,0,0,1,0,0,0,0,9,0,0,0,1,0,0
62,27,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,1,2,23,2,23,23,9,9.4,23,6,2,0,0,0,0,0,0,0,0,1,1,0,1
27,18,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,46,1,5,0,0,1,2,3,2,0,0,5,1,0,0,0,1,1,0,0,0,0.129032258,0,0,0,1,0,3,0,0,13,5,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,0,0,0,0,1,1,1
61,21,0,4,0,0,1,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1,0.098360656,0,0,0,0,0,3,0,0,8,5,1,3,1,13,13,8,5.375,8,4.5,0,0,0,0,0,0,0,0,0,0,1,1,0
102,20,0,2,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,1,0.019607843,0,0,0,0,0,2,0,0,13,2,3,16,3,16,16,9,6.076923077,16,5.25,0,0,0,0,0,0,0,0,0,0,1,0,1
21,14,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11,11,0,11,11,0,11,11,0,0,0,0,0,0,0,3,0,0,0,1,0,0
59,37,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.13559322,0.135135135,0,0,0,0,2,0,0,3,1,13,14,13,18,18,13,15,16,13,0,0,0,0,0,0,0,0,0,0,1,0,1
29,20,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,2,0,0,0,1,0,0
59,17,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0.06779661,0,0,0,0,0,3,0,0,7,1,3,13,3,13,13,8,6,13,4.833333333,1,0,0,0,0,0,0,0,0,0,1,0,1
67,9,0,1,0,0,0,0,0,3,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0,4,5,4,10,5,10,7,5,7.333333333,0,0,0,0,0,0,1,1,0,0,1,0,0
39,30,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,8,8,0,17,17,0,12.5,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,1
58,16,0,2,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,2,2,4,10,9,10,6.833333333,5.5,7.5,0,1,0,0,0,0,0,0,0,0,0,1,0
40,31,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,1,0,11,11,0,6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1
52,21,0,2,2,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,5,3,3,3,5,13,13,9,7.2,8,6.666666667,0,0,0,0,0,0,0,0,0,0,1,1,0
30,20,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,2,16,2,16,16,2,9,16,2,0,0,0,0,0,0,3,0,0,0,1,0,1
53,22,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,4,4,3,3,8,14,14,14,9.75,8.5,11,0,0,0,0,0,0,0,0,0,0,1,1,0
42,21,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,3,2,4,15,4,15,15,7,8.666666667,15,5.5,0,0,0,0,0,0,0,0,0,0,1,1,1
43,19,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,5,4,3,3,4,11,11,5,5.6,7,4.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0
68,21,0,3,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0.014705882,0.047619048,0,0,0,0,3,1,0,8,0,2,8,2,10,8,10,6.125,8,5.5,3,0,0,0,0,0,0,0,0,0,1,0,1
40,31,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,23,23,0,13,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0
49,31,1,2,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0.142857143,0.193548387,0,0,0,0,2,1,0,5,1,2,8,2,9,9,6,6.6,8.333333333,4,0,0,0,0,0,0,0,0,0,0,0,0,1
24,16,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0
49,24,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,5,3,3,3,4,16,16,6,6.8,9.5,5,0,0,0,0,0,0,6,1,0,0,0,1,1
75,19,0,3,6,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0.053333333,0,0,0,0,0,3,0,0,11,2,1,5,1,9,9,9,4.727272727,7,4.222222222,0,0,0,0,0,0,2,0,0,0,1,0,0
47,39,0,4,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,6,1,1,1,0,9,9,0,5,5,0,1,0,0,0,0,0,1,1,0,0,1,1,1
31,17,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,3,3,4,10,10,4,5.666666667,6.5,4,0,0,0,0,0,0,1,0,0,0,0,1,0
46,28,1,4,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.195652174,0.321428571,0,0,0,0,3,0,1,6,1,1,1,2,11,11,7,5,5.25,4.5,2,0,0,0,0,0,1,0,0,0,1,1,1
37,14,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,3,3,13,13,6,13,7.333333333,4.5,13,0,0,0,0,0,0,1,0,0,0,0,0,0
31,24,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.032258065,0.041666667,0,0,0,0,2,0,1,2,0,8,8,0,11,11,0,9.5,9.5,0,0,1,0,0,0,0,0,0,0,0,1,0,1
34,18,0,2,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,1,3,1,10,10,3,3.6,6.5,1.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0
51,18,0,2,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0.098039216,0,0,0,0,0,2,0,0,7,3,2,3,2,10,10,6,4.571428571,6.5,3.8,0,0,0,0,0,0,0,0,0,1,1,0,1
61,18,0,2,2,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,6,3,3,3,5,13,10,13,7.5,6.5,8,0,0,0,0,0,0,1,0,0,0,1,0,0
71,25,1,2,1,0,1,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0.169014085,0,0,0,0,0,2,1,0,8,0,3,6,3,14,14,7,6.5,10,5.333333333,0,0,0,0,0,0,5,0,0,0,1,1,1
46,23,0,2,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,5,4,3,3,3,10,7,10,6,5.666666667,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
137,10,1,3,6,1,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0.343065693,0,0,1,0,0,3,0,0,13,5,2,7,2,16,7,16,8.769230769,7,8.916666667,1,0,0,0,1,0,0,0,0,0,1,1,1
28,19,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
50,25,0,3,0,0,0,0,0,2,0,0,3,1,0,0,0,1,0,0,0,1,0.02,0,0,0,0,0,3,0,0,6,3,1,3,1,17,17,5,5.666666667,10,3.5,1,0,0,0,1,0,0,0,0,0,1,0,1
42,19,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0.119047619,0,0,0,0,0,3,0,0,5,3,3,3,4,11,11,5,5.4,7,4.333333333,0,0,0,0,0,0,0,0,0,0,1,1,0
47,39,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.085106383,0.102564103,0,0,0,0,2,0,0,4,0,6,6,0,11,11,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71,26,0,2,4,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,7,3,3,3,3,18,18,11,7.571428571,10.5,6.4,0,0,0,0,0,0,0,0,0,0,1,1,0
140,32,0,2,2,0,1,0,1,4,0,0,7,3,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,2,1,1,15,1,1,2,1,46,14,46,7.466666667,8.666666667,7.166666667,0,0,0,0,0,0,0,0,0,0,1,0,1
45,12,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0,0,1,0,0,4,0,4,8,4,11,8,11,7.5,8,7.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0
46,20,0,3,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,1,0.043478261,0,0,0,0,0,3,0,0,4,0,4,4,6,10,8,10,7,6,8,1,0,0,0,0,0,0,0,0,0,1,0,1
31,23,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,2,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,3,0,0,0,1,1,0
149,33,0,5,0,0,1,0,1,0,0,2,3,1,0,0,2,0,0,0,0,1,0.120805369,0,0,0,0,0,3,0,1,9,5,1,1,4,67,16,67,14.33333333,6.5,20.6,0,0,0,0,0,0,1,0,0,0,1,1,1
44,16,0,2,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.272727273,0,0,0,0,0,2,0,0,6,1,4,4,4,7,7,5,4.666666667,5.5,4.25,0,0,0,0,0,0,0,0,0,0,1,1,0
57,25,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0.192982456,0,0,0,0,0,3,0,0,5,3,3,18,3,18,18,6,7.6,18,5,0,0,0,0,0,0,0,0,0,0,1,0,1
25,16,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,4,0,0,0,1,0,0
28,21,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.178571429,0.238095238,0,0,0,1,2,0,1,2,2,7,7,0,9,9,0,8,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1
91,13,0,3,7,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0.065934066,0,0,0,0,0,3,0,0,12,5,3,3,4,10,5,10,5.666666667,4,6,0,0,0,0,0,0,0,0,0,0,1,1,0
33,25,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,3,2,6,6,0,8,8,0,6.666666667,6.666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,1
121,13,0,2,17,0,0,0,0,0,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,20,3,2,3,2,8,5,8,4.5,4,4.555555556,0,0,0,0,0,0,1,0,0,0,0,0,0
30,10,0,2,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,5,3,1,1,5,5,3,5,3,1.666666667,5,0,0,0,0,1,0,0,1,0,0,1,0,1
26,17,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,21,1,2,0,0,0,0,0,1,0,0,7,1,0,0,0,0,2,0,0,1,0.261363636,0,0,0,0,0,2,0,0,6,2,2,15,2,32,15,32,11.5,15,10.8,0,0,0,0,0,0,11,0,0,1,1,1,1
29,21,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,4,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0
29,21,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,8,8,0,9,9,0,8.5,8.5,0,0,1,0,0,1,0,3,0,0,0,1,0,1
25,7,0,1,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,4,2,5,4,5,3.666666667,4,3.5,1,0,0,0,0,0,4,0,0,0,0,0,0
210,14,1,4,0,0,1,2,3,1,0,0,4,1,0,0,0,0,1,0,0,1,0.361904762,0,0,0,0,0,3,0,0,13,3,2,11,2,64,11,64,14.46153846,11,14.75,1,0,0,0,0,0,0,0,0,0,1,0,1
47,28,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,4,4,3,3,5,20,20,5,8.25,11.5,5,0,0,0,0,0,0,0,0,0,0,1,1,0
46,16,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0,0,2,0,0,4,1,4,5,4,15,6,15,7.5,5.5,9.5,2,1,0,0,0,0,1,0,0,0,1,0,1
61,18,0,2,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,1,3,3,9,12,5,12,7.333333333,4,10.66666667,0,0,0,0,0,0,0,0,0,0,1,0,0
60,21,0,3,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,6,4,2,3,2,10,10,9,6.5,6.5,6.5,2,0,0,0,0,0,0,0,0,0,0,1,1
73,14,0,2,5,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0.109589041,0,0,0,0,0,2,0,0,11,5,1,3,1,10,6,10,4.545454545,4.5,4.555555556,0,0,0,0,0,0,0,0,0,0,0,1,0
30,21,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.033333333,0.047619048,0,0,0,0,2,0,1,2,0,8,8,0,8,8,0,8,8,0,0,1,0,0,0,0,0,0,0,0,1,0,1
31,22,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,19,0,3,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,7,6,3,3,4,12,12,11,7.142857143,7.5,7,0,0,0,0,0,0,4,0,0,0,1,1,1
34,25,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,18,18,0,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
73,8,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,2,3,5,3,10,5,10,6,5,6.125,4,0,0,0,0,0,2,0,0,0,1,1,1
44,15,0,2,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,6,3,1,3,1,7,7,7,4.5,5,4.25,0,1,0,0,0,0,1,0,0,0,0,0,0
41,17,0,3,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,6,3,2,2,3,7,7,7,4.333333333,4,4.666666667,0,0,0,0,0,0,1,0,0,0,1,0,1
44,16,0,2,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,2,2,4,9,9,8,5.6,5.5,5.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0
28,8,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.214285714,0,0,0,0,0,1,0,0,3,0,4,4,4,6,4,6,4.666666667,4,5,0,0,0,0,0,0,1,0,0,0,1,0,1
78,16,0,2,4,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0.102564103,0,0,0,0,0,2,0,0,11,5,2,3,2,9,8,9,5,5.5,4.888888889,0,0,0,0,0,0,1,0,0,0,1,1,0
54,13,0,3,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,7,0,1,10,1,10,10,8,5.285714286,10,4.5,1,0,0,0,0,0,0,0,0,0,1,1,1
38,15,0,3,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,1,0,6,3,3,3,3,5,4,5,3.833333333,3.333333333,4.333333333,0,0,0,0,0,0,0,0,0,0,0,1,0
61,25,0,2,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,1,0.163934426,0,0,0,0,0,2,0,0,5,0,3,4,3,17,17,13,9.4,10.5,8.666666667,0,0,0,0,0,0,0,0,0,1,1,0,1
132,28,0,3,11,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0.045454545,0,0,0,0,0,3,0,0,17,6,2,3,2,20,20,12,6.176470588,11.5,5.466666667,0,0,0,0,0,0,0,1,0,0,1,1,0
