url,label,source_group,split,form_fingerprint_distance_before_after,credential_role_transition_distance_norm,credential_role_consumption_ratio,role_preservation_ratio,secret_clear_ratio,identifier_persistence_ratio,decoy_input_clear_ratio,hidden_mutation_intensity,validation_signal_ratio,post_submit_retry_consistency_index,credential_flow_consumption_index,secret_only_clear_score,form_count_delta,visible_input_count_delta,fillable_input_count_delta,credential_field_count_delta,credential_role_l1_delta,credential_role_consumed_count,credential_role_added_count,sensitive_role_escalation_score,identifier_field_count_delta,secret_field_count_delta,otp_field_count_delta,card_field_count_delta,hidden_total_delta_count,response_text_delta_len,visible_text_distance_before_after,invalid_warning_detected,required_field_warning_detected,account_not_found_detected,password_error_detected,wrong_code_detected,captcha_or_mfa_detected,same_credential_requested_again,credential_form_reappeared,new_page_without_error,success_like_transition,otp_page_transition,loading_or_processing_detected,thank_you_or_completed_detected,login_form_removed,no_invalid_warning,response_title_changed,visible_form_fingerprint_changed,hidden_form_fingerprint_changed,form_action_changed_after_submit,form_method_changed_after_submit,form_handler_changed_after_submit,submit_handler_changed_after_submit,hidden_decoy_value_present,resp_invalid_any,resp_retry_evidence_score,resp_consume_evidence_score,handler_mutation_score,resp_consume_minus_retry,retry_but_form_changed_score,retry_but_hidden_changed_score,consume_without_handler_mutation_score,validation_near_zero_but_state_changed
http://10.0.2.2/phishing-kit/bbd9ab754efbe22a9af15d73bc8c110e/O/step2.php,phishing,kit:bbd9ab754efbe22a9af15d73bc8c110e,test,0.6608,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0848,0.9322,0.0,0,-3,-2,-2,2,2,0,0,-1,-1,0,0,2,-174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.1666666666666666,0.5,-0.0833333333333333,0.1652,0.25,0.0833333333333333,0.0
http://10.0.2.2/phishing-kit/db5ef606e7b970930ddc3602ed81ff0a/365/step2.php,phishing,kit:db5ef606e7b970930ddc3602ed81ff0a,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.625,0.4391,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-129,0.6957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.25,-0.0833333333333333,0.0,0.0,0.125,0.0
http://10.0.2.2/phishing-kit/email.unknowntruthtarot.com_ch.zip_2b51dae57d34856cd21d/ch/paie_clients/1111/saved_resource.html,phishing,kit:email.unknowntruthtarot.com_ch.zip_2b51dae57d34856cd21d,test,0.9112,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0222,0.9735,0.0,-1,-8,-6,-5,5,5,0,0,-2,-1,0,-2,1,-50,0.9565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/06d97179696dda68f7422ec827d5baac/hhhheng/hhhheng/hhhhh.php,phishing,kit:06d97179696dda68f7422ec827d5baac,test,0.6075,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0981,0.9215,0.0,-1,-3,-1,-1,1,1,0,0,0,-1,0,0,4,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/26a2fe79712d69755adf1ff259060097/DHL2018/DHL/3g104kr6eoz2vg400afxskmm.php,phishing,kit:26a2fe79712d69755adf1ff259060097,test,0.7021,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0745,0.9309,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,0,1741,0.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/39dd7251ba17a6b74c94a109fec6913c/hhhheng/hhhheng/hhhhh.php,phishing,kit:39dd7251ba17a6b74c94a109fec6913c,test,0.6075,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0981,0.9215,0.0,-1,-3,-1,-1,1,1,0,0,0,-1,0,0,4,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/3cf0acf7e30e3aee11282c9b3abd01c4/Maimin/kr.php,phishing,kit:3cf0acf7e30e3aee11282c9b3abd01c4,test,0.6,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.92,0.0,-1,-3,-1,-1,1,1,0,0,0,-1,0,0,4,108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/5dbd269ff6e0b4d1b26af3707a137ee3/hhhheng/hhhheng/hhhhh.php,phishing,kit:5dbd269ff6e0b4d1b26af3707a137ee3,test,0.6075,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0981,0.9215,0.0,-1,-3,-1,-1,1,1,0,0,0,-1,0,0,4,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/63bd9a1e8dd93a6c87d8332de7938e76/excelz/bizmail.php,phishing,kit:63bd9a1e8dd93a6c87d8332de7938e76,test,0.7358,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.066,0.9422,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,0,-303,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/69a14a76b6a1a12a4e3b36d9c4215cdc/excelz/bizmail.php,phishing,kit:69a14a76b6a1a12a4e3b36d9c4215cdc,test,0.7358,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.066,0.9422,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,0,-303,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/6ceec872aea042d55f727a90635e5862/hhhheng/hhhheng/hhhhh.php,phishing,kit:6ceec872aea042d55f727a90635e5862,test,0.6075,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0981,0.9215,0.0,-1,-3,-1,-1,1,1,0,0,0,-1,0,0,4,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/724ffa219d21540b82268427016fd013/excelz/excelz/bizmail.php,phishing,kit:724ffa219d21540b82268427016fd013,test,0.7358,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.066,0.9422,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,0,-310,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/72b19b0dd42469e800455078349a7c9f/mail/ATT SURE/AT&T.html,phishing,kit:72b19b0dd42469e800455078349a7c9f,test,0.6028,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.2243,0.7206,0.0,0,-3,-2,-2,2,2,0,0,-1,-1,0,0,0,273,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.4521,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/75c0611456b5927e98cca1ffcb5dca3a/hhhheng/hhhheng/hhhhh.php,phishing,kit:75c0611456b5927e98cca1ffcb5dca3a,test,0.6075,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0981,0.9215,0.0,-1,-3,-1,-1,1,1,0,0,0,-1,0,0,4,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/770efcee5ff0bf3b5a0997dd77b5ad66/hhhheng/hhhheng/hhhhh.php,phishing,kit:770efcee5ff0bf3b5a0997dd77b5ad66,test,0.6075,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0981,0.9215,0.0,-1,-3,-1,-1,1,1,0,0,0,-1,0,0,4,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/8155b73c3d384b59d9665e1684d42dac/worldwide/worldwide/new.htm,phishing,kit:8155b73c3d384b59d9665e1684d42dac,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/8d44a063bbcf40068491eebb3a65598a/hhhheng/hhhheng/hhhhh.php,phishing,kit:8d44a063bbcf40068491eebb3a65598a,test,0.6075,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0981,0.9215,0.0,-1,-3,-1,-1,1,1,0,0,0,-1,0,0,4,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/9b1a4f068e3a75a0e1bc2dcba09ab0b7/hhhheng/hhhheng/hhhhh.php,phishing,kit:9b1a4f068e3a75a0e1bc2dcba09ab0b7,test,0.6075,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0981,0.9215,0.0,-1,-3,-1,-1,1,1,0,0,0,-1,0,0,4,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/be2bba3cf57f774dec4429b2cb0df827/officen/365/next.php,phishing,kit:be2bba3cf57f774dec4429b2cb0df827,test,0.3575,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1606,0.8615,0.0,0,0,0,0,2,1,1,0,1,-1,0,0,1,-144,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.25,-0.0833333333333333,0.089375,0.25,0.125,0.0
http://10.0.2.2/phishing-kit/d62b1045-508e-4bb5-9ecd-e39f50abac0b/excelz/bizmail.php,phishing,kit:d62b1045-508e-4bb5-9ecd-e39f50abac0b,test,0.7358,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.066,0.9426,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,0,-307,0.9773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/dc7e0e7c-7d5e-46d1-9ad8-d614f6131626/excelz/bizmail.php,phishing,kit:dc7e0e7c-7d5e-46d1-9ad8-d614f6131626,test,0.7358,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.066,0.9426,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,0,-307,0.9773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/e062b78475092421f87b2750a15c7655/DHL2018/DHL/t0w45n2pp00ciysi1qtczykt.php,phishing,kit:e062b78475092421f87b2750a15c7655,test,0.7021,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0745,0.9309,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,0,1741,0.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/tameerksa.com_file.zip_a346275ccdf1996a78cf/v4/index3.php,phishing,kit:tameerksa.com_file.zip_a346275ccdf1996a78cf,test,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.25,-0.0833333333333333,0.0,0.0,0.125,0.0
http://10.0.2.2/phishing-kit/universalcenterofspirituality.org_transcript.zip_52bd99eac7b48b5f0f0a/transcript/bizmail.php,phishing,kit:universalcenterofspirituality.org_transcript.zip_52bd99eac7b48b5f0f0a,test,0.7358,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.066,0.9425,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,0,-344,0.9767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/www.venex-ca.com_office.zip_2fd276994e3af63b4979/OFFICE 2020 DC/next.php,phishing,kit:www.venex-ca.com_office.zip_2fd276994e3af63b4979,test,0.3575,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1606,0.8638,0.0,0,0,0,0,2,1,1,0,1,-1,0,0,1,-163,0.9615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.25,-0.0833333333333333,0.089375,0.25,0.125,0.0
http://10.0.2.2/phishing-kit/07d4a99ca9914742f4d142c24599459f/paypal/get_started/index.php,phishing,kit:07d4a99ca9914742f4d142c24599459f,test,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0,-0.0833333333333333,0.0,0.0,0.1666666666666666,0.0
http://10.0.2.2/phishing-kit/16387fcfd4e7135673999c8eee4d3da7/filee_al/index.html,phishing,kit:16387fcfd4e7135673999c8eee4d3da7,test,0.1534,0.3333,0.5,0.5,0.0,0.0,0.5,0.0,0.3333,0.545,0.3907,0.0,0,0,-1,-1,1,1,0,0,-1,0,0,0,0,18,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.11505,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/511b4b542291e26ada8fd9788a9f1e41/adobe-RD201/adobe-RD201/index.html,phishing,kit:511b4b542291e26ada8fd9788a9f1e41,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.75,0.1205,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.1026,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/trtnmwer.ga_office356.com-RD163.zip_452073e9adb2f91e93a0/office356.com-RD163/index.html,phishing,kit:trtnmwer.ga_office356.com-RD163.zip_452073e9adb2f91e93a0,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.3333,0.7083,0.2273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.6364,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/9d59e0ed6ddedd6ba97fd525a815b06d/sddsds/sddsds/sddsds/mail.htm,phishing,kit:9d59e0ed6ddedd6ba97fd525a815b06d,test,0.7787,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0553,0.9477,0.0,-1,-2,-2,-2,2,2,0,0,-1,-1,0,0,0,169,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/21ab4dca95c9cb0d530a7fa5b974d5cb/Excel2020/Excel2020/page.php,phishing,kit:21ab4dca95c9cb0d530a7fa5b974d5cb,test,0.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.075,0.94,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,0,-240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.0,0.125,0.0
http://10.0.2.2/phishing-kit/8227886655fa9aa01249356b8191b2ad/space/rack/rack/webmail.php,phishing,kit:8227886655fa9aa01249356b8191b2ad,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/e96b01d4976d910081ae0f1102994af6/yahoo/0075574f4db790111e637c5b5e3502bc/index2.php,phishing,kit:e96b01d4976d910081ae0f1102994af6,test,0.5484,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1129,0.9075,0.0,-1,-3,-1,-1,1,1,0,0,0,-1,0,0,0,889,0.9889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/202d3edb93ad0c538d2bfb086c1dc054/owa/second.php,phishing,kit:202d3edb93ad0c538d2bfb086c1dc054,test,0.0056,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.6236,0.4485,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0.7368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0,-0.0833333333333333,0.0014,0.0,0.1666666666666666,0.0
http://10.0.2.2/phishing-kit/923198b95bfec11bc0e59c40750f7c0c/owa/second.php,phishing,kit:923198b95bfec11bc0e59c40750f7c0c,test,0.0056,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.6236,0.4485,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0.7368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0,-0.0833333333333333,0.0014,0.0,0.1666666666666666,0.0
http://10.0.2.2/phishing-kit/2eb131d2b626b680a28befb003e2fb8d/quak/bizmail.php,phishing,kit:2eb131d2b626b680a28befb003e2fb8d,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.625,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.25,-0.0833333333333333,0.0,0.0,0.125,0.0
http://10.0.2.2/phishing-kit/17fc0d31085834a07df826069e16334c/ned/index.html,phishing,kit:17fc0d31085834a07df826069e16334c,test,0.6744,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0814,0.9349,0.0,0,-2,-2,-2,2,2,0,0,-1,-1,0,0,0,-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.25,0.1666666666666666,0.0,0.0,0.125,0.0
http://10.0.2.2/phishing-kit/randa.com.br_css.zip_3bc52bc01d155e614dbd/css/index.html,phishing,kit:randa.com.br_css.zip_3bc52bc01d155e614dbd,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.75,0.1222,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.1111,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.0,0.0,0.0
http://10.0.2.2/phishing-kit/d1fcc19d-a73b-4910-b2ca-af9537c7ab84/mnadtrequirements/login.php,phishing,kit:d1fcc19d-a73b-4910-b2ca-af9537c7ab84,test,0.2124,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4469,0.4425,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.1666666666666666,0.5,-0.0833333333333333,0.0531,0.0,0.0833333333333333,0.0
http://10.0.2.2/phishing-kit/d2ea5d4d-2957-4a42-b573-a333ca2eab87/sharepoint/file.html,phishing,kit:d2ea5d4d-2957-4a42-b573-a333ca2eab87,test,0.7103,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0724,0.9421,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,2,295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.0,0.125,0.0
http://10.0.2.2/phishing-kit/d726a38f9f792b6242e1bc4282e0bc77/wetransfer/surf2.php,phishing,kit:d726a38f9f792b6242e1bc4282e0bc77,test,0.6667,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0833,0.9212,0.0,-1,-4,-2,-2,2,2,0,0,-1,-1,0,0,1,1,0.9394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.0,0.125,0.0
http://10.0.2.2/phishing-kit/performsupplementsgroup.net_sharepoint.zip_190f58f7254daf5a515a/sharepoint/file.html,phishing,kit:performsupplementsgroup.net_sharepoint.zip_190f58f7254daf5a515a,test,0.7103,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0724,0.9421,0.0,-1,-3,-2,-2,2,2,0,0,-1,-1,0,0,2,349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.0,0.125,0.0
http://10.0.2.2/phishing-kit/87684272416088a052ef24b5eddb4f7f/css/5faeae51a3afe4c81aab7f518/update/index.php,phishing,kit:87684272416088a052ef24b5eddb4f7f,test,0.6497,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3376,0.6874,0.0,0,5,6,0,0,0,0,0,0,0,0,0,0,18,0.7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.1666666666666666,0.5,-0.0833333333333333,0.162425,0.0,0.0833333333333333,0.0
